ID,Age
78768,49
78770,48
78772,14
78773,10
78774,37
78775,11
78776,42
78783,31
78786,24
78787,22
78788,26
78789,40
78793,32
78794,27
78795,41
78796,31
78797,24
78798,23
78799,43
78800,45
78801,23
78802,23
78803,29
78804,38
78805,26
78806,27
78807,34
78809,19
78810,19
78811,15
78812,54
78813,53
78814,34
78816,28
78817,20
78819,30
78820,34
78822,29
78823,31
78827,15
78828,15
78829,16
78830,15
78832,21
78833,9
78834,21
78835,43
78836,46
78837,49
78838,9
78839,43
78840,13
78841,27
78843,26
78844,25
78845,22
78846,24
78847,20
78848,26
78849,31
78850,31
78851,17
78852,8
78853,38
78854,10
78855,40
78857,12
78858,27
78859,12
78860,26
78861,46
78862,23
78863,22
78864,43
78867,46
78871,22
78872,58
78873,57
78876,43
78877,35
78878,36
78879,38
78880,34
78881,17
78882,17
78885,43
78886,34
78887,48
78888,48
78889,50
78890,49
78891,51
78898,24
78899,22
78904,52
78905,26
78906,40
78907,24
78908,43
78909,34
78910,44
78911,33
78912,26
78913,32
78914,31
78915,32
78916,22
78917,23
78918,22
78919,26
78920,35
78921,32
78922,22
78923,20
78924,34
78925,12
78926,45
78927,24
78928,23
78930,29
78931,29
78932,26
78933,27
78934,38
78935,38
78936,27
78937,28
78938,42
78939,42
78941,34
78942,33
78943,25
78944,24
78946,10
78947,31
78948,6
78949,45
78950,28
78951,29
78952,30
78953,67
78954,30
78955,5
78956,40
78957,8
78958,42
78959,44
78960,45
78961,23
78962,24
78963,8
78964,67
78965,44
78966,23
78967,23
78968,24
78969,23
78970,23
78971,19
78972,53
78973,25
78976,30
78977,36
78978,21
78979,22
78980,51
78981,50
78982,48
78985,50
78986,45
78989,31
78990,31
78991,13
78992,7
78993,38
78994,27
78995,33
78996,9
79000,40
79001,35
79002,22
79003,22
79004,5
79005,29
79006,19
79010,28
79011,34
79013,32
79014,46
79016,34
79017,58
79019,5
79020,39
79021,33
79022,40
79023,32
79024,31
79025,22
79026,36
79027,24
79028,24
79029,26
79030,24
79031,25
79034,49
79036,45
79037,29
79038,4
79055,30
79056,28
79057,45
79058,10
79059,42
79060,50
79062,12
79063,65
79067,41
79068,42
79069,46
79070,9
79071,46
79072,13
79073,48
79074,45
79075,31
79076,11
79077,31
79078,10
79079,7
79080,8
79081,46
79082,53
79084,58
79085,11
79086,9
79087,41
79088,4
79089,5
79090,7
79091,43
79092,37
79093,11
79094,49
79095,9
79097,9
79098,49
79099,34
79101,4
79102,15
79104,39
79105,10
79106,12
79107,39
79108,9
79109,9
79110,7
79112,45
79114,13
79116,11
79119,39
79120,3
79123,32
79127,11
79128,12
79129,14
79130,45
79131,43
79132,6
79133,34
79135,11
79136,51
79137,46
79139,9
79140,10
79141,39
79142,8
79143,39
79144,8
79145,9
79146,5
79147,9
79149,7
79151,56
79154,10
79155,24
79156,48
79157,21
79160,43
79161,9
79162,48
79164,48
79165,10
79166,8
79167,9
79168,35
79169,42
79170,44
79172,10
79174,37
79175,36
79176,7
79177,39
79178,55
79179,38
79180,10
79181,43
79182,41
79183,6
79185,44
79187,24
79188,25
79189,12
79190,41
79191,10
79192,44
79193,5
79194,40
79195,27
79196,26
79197,3
79198,36
79199,6
79200,8
79201,49
79202,12
79203,48
79204,10
79205,28
79206,45
79207,28
79208,10
79209,12
79211,41
79213,48
79214,17
79215,21
79216,13
79217,53
79218,25
79219,15
79220,23
79221,53
79222,5
79223,25
79224,8
79225,51
79227,4
79228,9
79229,31
79230,48
79231,11
79233,45
79238,31
79239,19
79240,20
79241,20
79242,62
79243,20
79244,31
79245,21
79246,31
79247,22
79248,28
79249,14
79250,27
79251,53
79252,9
79255,23
79256,44
79257,11
79258,30
79259,60
79260,10
79261,6
79262,41
79263,40
79264,9
79265,40
79266,46
79267,40
79268,10
79269,43
79271,44
79272,5
79273,44
79274,28
79275,42
79276,60
79277,17
79278,9
79280,38
79281,10
79282,15
79283,46
79288,11
79290,52
79293,54
79295,12
79296,12
79298,12
79299,7
79300,45
79301,12
79303,7
79304,42
79305,41
79307,22
79308,25
79309,23
79310,25
79311,41
79312,9
79313,41
79316,23
79317,23
79318,23
79319,23
79320,42
79321,42
79325,9
79326,47
79327,46
79328,6
79329,36
79330,9
79333,4
79334,43
79335,41
79339,9
79340,6
79341,46
79343,42
79344,10
79345,38
79347,10
79349,44
79350,50
79351,26
79353,6
79354,40
79355,10
79357,43
79359,42
79360,21
79361,19
79362,9
79363,32
79364,42
79365,25
79366,24
79367,23
79368,12
79369,48
79371,21
79372,25
79373,25
79374,15
79375,51
79376,22
79377,22
79378,22
79379,23
79380,23
79381,30
79382,28
79383,19
79384,32
79385,33
79386,39
79387,10
79388,7
79389,44
79390,41
79391,37
79392,28
79396,22
79397,21
79398,21
79399,21
79400,11
79401,21
79402,47
79403,19
79404,37
79405,20
79406,28
79407,48
79408,28
79409,40
79413,8
79414,8
79415,41
79417,8
79420,42
79424,5
79427,40
79428,26
79430,26
79437,38
79438,16
79439,52
79440,23
79441,7
79442,24
79445,6
79447,41
79448,32
79449,28
79450,55
79451,25
79452,47
79453,35
79454,26
79455,27
79456,10
79457,21
79458,10
79460,50
79461,49
79462,36
79463,38
79464,23
79465,21
79466,49
79467,6
79468,6
79469,5
79470,24
79471,24
79472,42
79473,29
79474,22
79475,29
79476,30
79477,5
79478,38
79479,32
79480,3
79481,32
79482,6
79483,28
79484,8
79485,28
79486,40
79487,7
79488,45
79489,45
79490,61
79491,43
79492,11
79493,4
79496,36
79497,22
79498,42
79499,22
79500,16
79501,15
79503,41
79504,54
79505,25
79506,54
79507,21
79508,49
79509,52
79510,51
79511,18
79512,21
79513,16
79515,8
79517,45
79519,47
79520,39
79521,46
79522,11
79523,9
79524,8
79526,5
79528,10
79529,26
79530,7
79531,10
79532,39
79533,42
79535,8
79537,12
79538,26
79539,41
79540,39
79541,12
79542,9
79543,37
79544,41
79545,41
79548,41
79549,41
79552,39
79553,12
79554,6
79555,11
79556,46
79557,10
79559,42
79561,43
79563,43
79565,10
79566,50
79567,44
79568,12
79569,12
79570,17
79571,47
79572,14
79573,24
79574,13
79575,31
79576,13
79577,7
79578,15
79579,44
79581,8
79583,48
79584,19
79587,49
79592,19
79593,19
79594,19
79595,9
79596,7
79597,7
79598,10
79599,40
79600,41
79601,5
79602,7
79603,44
79604,45
79605,42
79606,5
79607,29
79608,37
79609,29
79610,19
79611,21
79612,30
79613,44
79614,27
79616,6
79617,9
79618,14
79619,47
79620,48
79621,26
79622,25
79623,55
79624,14
79625,8
79627,48
79628,52
79629,8
79630,45
79631,35
79632,6
79633,45
79634,10
79635,24
79636,41
79637,28
79639,12
79640,11
79641,12
79643,5
79644,40
79645,7
79646,35
79647,38
79651,10
79652,51
79653,11
79654,46
79655,12
79656,45
79657,41
79658,68
79659,9
79660,64
79661,11
79662,39
79663,37
79664,63
79665,7
79666,10
79667,10
79668,47
79669,41
79670,45
79671,8
79672,4
79674,56
79675,58
79676,12
79677,34
79678,43
79679,9
79680,6
79681,34
79682,11
79683,15
79685,9
79686,37
79688,27
79690,28
79695,27
79696,29
79698,46
79699,6
79700,9
79701,62
79702,59
79703,30
79705,26
79707,26
79708,18
79709,56
79710,7
79711,7
79712,9
79713,23
79714,23
79715,8
79716,43
79717,44
79718,11
79719,50
79720,45
79721,30
79722,55
79723,5
79724,78
79726,23
79728,23
79729,6
79730,39
79731,35
79732,7
79733,23
79734,7
79735,24
79738,39
79740,25
79741,24
79743,10
79745,14
79747,46
79748,21
79749,21
79751,38
79755,27
79756,37
79757,26
79759,31
79761,29
79763,39
79765,9
79766,9
79767,47
79770,10
79771,46
79773,44
79774,27
79775,29
79776,47
79777,53
79778,7
79779,9
79780,49
79781,46
79782,39
79784,11
79786,41
79788,49
79790,8
79791,30
79792,46
79793,24
79794,26
79795,24
79796,26
79797,28
79798,12
79799,23
79801,40
79802,41
79803,41
79804,50
79805,34
79806,6
79807,28
79808,23
79809,28
79810,25
79811,35
79814,59
79818,24
79819,24
79820,15
79821,11
79822,44
79824,28
79825,50
79826,20
79827,31
79828,31
79829,11
79830,44
79831,10
79832,44
79833,43
79834,58
79835,9
79836,14
79838,37
79840,10
79842,8
79843,37
79845,9
79846,10
79847,7
79848,49
79849,42
79850,39
79855,28
79857,28
79859,22
79860,27
79861,22
79862,27
79867,10
79868,6
79870,43
79871,12
79872,49
79873,15
79874,45
79893,10
79894,42
79895,44
79897,68
79900,9
79901,7
79902,49
79904,14
79906,52
79907,22
79908,44
79909,25
79910,10
79911,7
79912,42
79913,43
79914,67
79915,10
79916,7
79917,5
79918,41
79920,9
79921,6
79922,60
79923,38
79924,9
79925,28
79926,39
79927,25
79928,55
79929,59
79930,46
79931,16
79932,12
79933,7
79934,4
79935,41
79937,9
79938,36
79939,38
79940,24
79941,42
79942,26
79943,42
79945,50
79947,17
79948,11
79949,16
79950,9
79952,45
79953,14
79954,40
79955,15
79956,49
79957,17
79958,8
79959,20
79960,55
79961,4
79962,8
79963,43
79964,72
79965,39
79966,10
79967,15
79968,53
79969,11
79970,52
79971,8
79972,48
79973,9
79974,52
79975,8
79976,53
79977,12
79979,24
79980,47
79981,7
79982,30
79983,27
79984,60
79985,24
79986,14
79987,23
79988,27
79989,7
79990,45
79991,46
79992,8
79993,38
79994,37
79995,38
79996,23
79997,23
79999,12
80000,9
80001,37
80002,10
80003,11
80004,13
80005,50
80007,19
80008,43
80009,5
80010,44
80011,37
80012,8
80014,36
80015,8
80016,36
80017,50
80018,7
80019,13
80020,51
80021,18
80022,18
80023,8
80024,11
80025,9
80026,52
80027,15
80028,43
80029,47
80030,11
80031,5
80032,6
80033,43
80034,12
80035,47
80036,40
80037,12
80038,39
80040,7
80041,11
80042,10
80043,40
80045,23
80047,6
80048,14
80049,9
80050,10
80051,47
80052,10
80053,25
80054,25
80055,47
80056,47
80057,12
80058,10
80059,45
80060,13
80061,46
80062,41
80063,7
80064,26
80065,30
80066,26
80067,30
80068,23
80069,36
80070,24
80071,4
80072,32
80073,8
80074,29
80079,33
80080,22
80081,21
80082,39
80083,19
80084,35
80085,35
80086,19
80087,23
80088,8
80089,44
80090,22
80091,43
80092,18
80093,22
80094,20
80095,11
80096,27
80097,29
80098,46
80099,10
80100,46
80101,40
80102,27
80103,11
80104,12
80105,36
80106,14
80107,42
80108,41
80109,10
80110,9
80111,6
80112,44
80113,11
80114,16
80115,47
80116,51
80117,10
80119,36
80121,15
80123,13
80124,8
80125,44
80127,53
80128,8
80129,49
80130,5
80131,59
80132,24
80133,35
80134,26
80136,25
80137,31
80138,9
80139,41
80140,32
80141,42
80142,10
80143,10
80144,51
80145,7
80146,22
80147,47
80148,21
80149,24
80150,10
80151,40
80152,24
80153,43
80156,8
80157,5
80158,10
80159,29
80160,10
80161,8
80162,32
80163,4
80165,37
80167,51
80170,8
80171,29
80172,26
80173,49
80174,9
80175,50
80176,11
80177,8
80178,33
80179,37
80180,37
80181,28
80182,10
80183,30
80184,43
80185,30
80186,30
80187,25
80188,37
80189,31
80190,9
80191,46
80192,21
80193,24
80194,22
80195,19
80196,25
80197,19
80198,30
80199,19
80200,27
80201,20
80202,21
80203,24
80204,36
80205,24
80206,24
80207,24
80208,59
80209,65
80210,54
80212,25
80213,46
80214,23
80215,23
80216,15
80217,55
80219,48
80220,42
80221,33
80222,29
80223,24
80224,24
80225,35
80227,39
80228,27
80231,11
80232,47
80233,36
80234,26
80235,28
80236,26
80237,35
80241,26
80242,26
80243,26
80244,10
80245,24
80246,45
80248,35
80250,22
80251,63
80252,23
80253,36
80254,21
80255,22
80256,21
80257,22
80258,23
80259,21
80260,49
80261,20
80262,10
80263,8
80264,11
80265,7
80266,13
80267,38
80268,39
80269,23
80270,26
80271,22
80272,25
80273,25
80274,10
80275,25
80276,44
80277,12
80278,10
80280,43
80281,42
80282,37
80283,36
80284,35
80285,35
80287,45
80288,51
80295,16
80297,17
80298,16
80299,16
80300,16
80301,16
80302,16
80303,35
80305,33
80306,9
80309,14
80310,14
80312,14
80313,14
80314,39
80315,3
80316,24
80317,9
80318,27
80319,41
80320,38
80321,14
80322,15
80324,36
80325,14
80326,14
80327,32
80328,34
80329,26
80330,35
80333,59
80334,41
80335,32
80336,31
80337,23
80338,9
80339,44
80342,55
80343,41
80344,41
80345,44
80346,24
80347,33
80348,7
80349,49
80350,46
80352,8
80354,41
80355,22
80356,22
80357,22
80358,23
80359,4
80360,7
80362,36
80363,46
80364,22
80365,42
80366,22
80367,26
80368,40
80369,40
80370,27
80371,35
80372,43
80373,31
80374,8
80375,65
80376,9
80377,23
80378,34
80382,44
80383,4
80386,10
80387,40
80388,42
80389,32
80390,21
80391,53
80392,17
80394,18
80395,25
80396,23
80397,37
80398,37
80399,6
80400,9
80401,45
80402,45
80403,34
80404,45
80405,20
80407,30
80408,45
80409,37
80410,18
80411,40
80412,10
80413,28
80414,30
80416,31
80417,21
80418,34
80419,38
80420,20
80421,40
80422,19
80423,29
80425,33
80426,33
80427,33
80428,33
80429,29
80430,35
80431,34
80432,36
80433,8
80434,31
80436,36
80437,47
80438,4
80439,20
80440,35
80441,20
80442,20
80443,49
80444,9
80445,19
80446,46
80447,35
80448,53
80450,61
80451,33
80452,12
80453,10
80454,28
80455,30
80459,21
80460,53
80461,26
80463,14
80464,14
80465,14
80466,14
80467,14
80471,5
80472,27
80475,44
80478,21
80479,23
80480,22
80481,25
80487,46
80489,33
80491,10
80492,10
80493,42
80496,43
80497,23
80499,28
80500,28
80501,32
80502,15
80503,70
80504,16
80506,15
80507,28
80508,15
80509,28
80511,37
80512,33
80513,73
80515,42
80517,28
80518,28
80519,28
80520,60
80521,15
80522,15
80523,32
80524,11
80525,40
80526,25
80527,25
80528,15
80529,15
80531,23
80532,23
80534,45
80536,58
80538,44
80539,23
80540,43
80541,42
80542,21
80543,26
80544,21
80545,27
80546,32
80547,29
80548,29
80549,40
80550,23
80551,39
80552,42
80553,13
80554,41
80556,31
80558,30
80559,27
80560,24
80561,39
80562,29
80563,30
80564,26
80565,22
80566,15
80567,20
80568,26
80569,27
80570,26
80571,50
80572,44
80573,26
80574,27
80575,26
80576,27
80578,53
80579,29
80580,55
80581,21
80582,25
80583,33
80584,20
80585,23
80586,23
80587,32
80588,33
80589,40
80590,39
80591,33
80592,42
80594,28
80595,25
80596,50
80598,3
80599,38
80600,24
80601,21
80602,35
80603,10
80604,20
80606,31
80607,48
80608,43
80609,11
80610,16
80611,45
80612,16
80613,46
80614,16
80615,21
80616,17
80617,20
80618,17
80619,28
80620,43
80621,43
80622,34
80623,43
80624,20
80625,20
80626,33
80627,26
80628,34
80629,20
80630,22
80631,20
80632,20
80633,16
80634,16
80635,29
80636,30
80637,31
80638,24
80639,25
80641,67
80642,68
80643,37
80644,35
80645,19
80654,39
80655,8
80657,15
80658,15
80661,4
80662,3
80663,15
80665,40
80666,10
80667,15
80668,15
80669,15
80670,26
80671,26
80672,27
80673,10
80674,9
80675,40
80677,16
80678,15
80679,15
80680,15
80681,16
80682,15
80683,15
80684,15
80685,8
80686,5
80687,20
80689,18
80690,21
80691,18
80692,18
80693,21
80694,19
80696,24
80697,15
80698,15
80703,45
80704,44
80705,17
80706,17
80707,18
80708,17
80709,18
80710,15
80711,16
80712,27
80713,16
80714,15
80715,16
80716,27
80717,23
80718,21
80719,22
80720,19
80721,18
80722,42
80724,48
80725,21
80726,12
80727,27
80728,41
80729,28
80730,5
80731,41
80732,11
80733,28
80735,60
80736,45
80737,42
80739,9
80740,5
80741,62
80742,37
80743,59
80744,18
80745,11
80746,19
80747,43
80748,25
80750,25
80752,41
80753,9
80755,7
80757,36
80758,30
80759,7
80761,33
80762,63
80763,65
80764,50
80765,14
80766,24
80767,10
80768,9
80769,6
80770,45
80771,27
80773,30
80775,57
80776,11
80777,50
80778,51
80779,11
80780,24
80781,50
80782,27
80783,26
80784,29
80785,35
80788,23
80792,20
80793,20
80794,7
80795,26
80796,10
80797,26
80799,12
80804,24
80805,44
80806,45
80813,36
80819,45
80821,12
80823,7
80826,12
80828,43
80829,18
80831,20
80832,23
80833,20
80835,21
80838,22
80840,15
80845,20
80849,22
80850,25
80851,22
80852,21
80853,8
80854,10
80855,40
80856,45
80857,48
80858,10
80859,39
80860,39
80861,9
80862,45
80863,42
80864,9
80865,6
80866,14
80867,38
80869,11
80870,14
80871,28
80873,44
80874,26
80877,10
80879,47
80880,42
80881,13
80882,27
80883,22
80884,49
80885,11
80886,8
80887,4
80889,46
80890,9
80891,33
80892,35
80893,33
80896,15
80897,16
80898,15
80899,15
80900,30
80901,30
80902,23
80903,22
80904,22
80905,25
80906,56
80907,6
80908,17
80909,2
80910,52
80911,37
80912,5
80913,5
80914,6
80915,13
80916,38
80917,45
80919,49
80921,15
80922,15
80924,33
80925,22
80927,23
80931,27
80932,15
80933,27
80934,15
80935,15
80936,15
80937,24
80941,13
80942,35
80943,8
80944,46
80952,29
80953,42
80954,25
80956,28
80957,11
80958,26
80959,20
80960,51
80961,22
80962,25
80963,27
80965,26
80967,18
80968,21
80969,18
80970,47
80975,32
80981,26
80983,26
80984,37
80985,36
80986,23
80987,32
80988,23
80989,24
80991,24
80998,9
80999,43
81001,36
81010,5
81015,31
81016,26
81018,25
81019,30
81021,26
81025,21
81027,87
81031,24
81033,20
81035,26
81042,10
81044,25
81045,25
81046,38
81047,9
81050,7
81051,40
81052,46
81053,6
81054,17
81056,16
81058,19
81059,23
81060,19
81061,25
81062,9
81063,40
81069,7
81070,4
81071,36
81072,43
81073,32
81074,40
81075,34
81076,51
81077,15
81078,10
81079,4
81080,34
81081,36
81083,10
81084,49
81085,29
81086,26
81087,38
81088,7
81089,5
81090,10
81094,13
81096,9
81098,32
81099,46
81100,28
81102,12
81104,47
81105,24
81106,44
81107,20
81109,8
81110,10
81111,46
81112,43
81116,4
81117,71
81119,15
81120,33
81121,15
81123,10
81124,8
81125,9
81126,38
81127,42
81128,9
81129,6
81131,39
81132,39
81133,7
81134,11
81135,44
81136,24
81137,47
81138,11
81139,29
81140,46
81141,37
81142,28
81143,40
81144,29
81145,8
81146,33
81147,44
81148,61
81149,9
81150,18
81151,45
81153,6
81155,35
81156,8
81157,35
81159,43
81160,10
81161,6
81162,42
81163,22
81164,51
81165,52
81166,17
81167,7
81169,36
81170,22
81171,36
81172,23
81173,11
81174,7
81175,6
81176,40
81177,24
81178,24
81181,26
81182,22
81183,31
81187,42
81189,8
81190,35
81191,24
81192,24
81193,11
81194,9
81195,57
81196,47
81197,6
81198,9
81199,37
81200,50
81201,18
81202,10
81203,18
81204,41
81205,18
81206,23
81208,35
81209,33
81210,5
81211,37
81212,33
81213,33
81214,36
81215,22
81216,22
81217,10
81218,8
81219,39
81220,47
81222,10
81223,12
81224,44
81225,46
81226,31
81227,6
81228,31
81229,37
81232,25
81233,32
81236,29
81237,49
81238,30
81239,21
81240,41
81241,38
81242,39
81243,33
81244,36
81245,47
81247,29
81248,44
81249,25
81250,47
81251,31
81252,45
81254,10
81255,27
81256,42
81257,25
81258,10
81259,43
81260,25
81261,6
81262,24
81263,25
81264,7
81265,35
81267,36
81268,38
81269,12
81270,19
81271,19
81272,19
81273,27
81274,29
81276,8
81277,11
81278,4
81279,11
81280,39
81281,12
81282,14
81283,38
81285,44
81286,48
81287,15
81288,42
81289,8
81290,34
81291,49
81292,31
81293,36
81294,27
81296,38
81298,22
81299,32
81304,24
81306,31
81307,28
81308,31
81310,7
81312,24
81313,42
81314,24
81315,37
81316,35
81317,34
81318,52
81319,50
81320,21
81321,18
81322,21
81323,44
81324,22
81325,46
81326,47
81328,45
81330,42
81331,12
81332,23
81333,26
81336,24
81337,27
81338,12
81339,50
81340,18
81341,18
81343,25
81344,22
81345,23
81346,20
81347,7
81348,69
81349,12
81350,45
81352,42
81354,32
81355,30
81356,8
81357,46
81365,16
81366,16
81367,18
81369,17
81371,16
81372,49
81373,16
81374,29
81377,39
81378,59
81381,59
81382,33
81383,30
81384,16
81388,28
81389,32
81390,25
81391,60
81393,27
81394,28
81395,27
81397,27
81398,32
81399,7
81401,51
81405,10
81407,49
81408,33
81409,7
81410,37
81411,37
81412,30
81413,29
81416,43
81417,69
81418,29
81419,32
81427,34
81430,27
81431,23
81432,35
81436,28
81438,4
81439,50
81440,39
81441,17
81442,24
81443,26
81444,22
81445,47
81446,35
81447,33
81448,30
81449,29
81450,67
81451,27
81452,5
81453,65
81455,42
81456,16
81457,14
81459,53
81460,13
81461,26
81464,14
81465,50
81466,23
81467,22
81468,22
81469,29
81470,28
81471,39
81472,40
81475,14
81479,47
81480,60
81481,60
81482,46
81484,14
81485,14
81489,14
81490,14
81491,63
81492,14
81493,14
81494,14
81495,14
81496,14
81497,14
81498,15
81500,14
81501,14
81504,10
81506,45
81507,43
81508,37
81513,27
81514,14
81515,14
81516,15
81518,30
81519,23
81520,36
81521,14
81522,14
81523,14
81525,25
81527,23
81531,25
81532,27
81533,25
81535,39
81537,12
81540,38
81541,6
81542,39
81543,32
81544,8
81546,28
81547,40
81548,37
81549,31
81551,45
81552,43
81553,43
81554,52
81555,31
81556,30
81557,35
81559,47
81560,41
81561,23
81562,25
81563,17
81564,17
81565,29
81567,19
81574,17
81575,15
81576,17
81578,36
81579,36
81580,26
81581,29
81583,27
81587,28
81601,39
81603,64
81605,41
81607,16
81608,28
81610,26
81611,29
81613,28
81615,6
81616,22
81618,29
81620,41
81621,26
81622,32
81623,26
81629,34
81631,29
81632,29
81641,23
81645,24
81646,24
81647,42
81648,42
81649,19
81650,29
81651,24
81652,23
81654,39
81657,31
81695,50
81696,58
81698,14
81699,14
81700,14
81701,14
81708,14
81712,14
81713,14
81714,14
81717,63
81718,62
81720,14
81721,14
81722,15
81723,14
81724,14
81725,14
81726,43
81727,10
81729,10
81736,10
81737,10
81738,10
81739,9
81741,9
81742,49
81743,51
81744,55
81745,14
81746,14
81749,14
81750,16
81751,16
81752,16
81753,5
81754,26
81755,34
81761,11
81762,44
81764,14
81766,14
81768,40
81770,14
81771,14
81772,68
81773,71
81775,48
81776,10
81777,44
81778,10
81779,49
81780,10
81781,14
81782,10
81786,14
81788,14
81790,14
81792,14
81798,10
81799,10
81801,5
81802,10
81803,43
81804,27
81805,24
81806,24
81807,87
81808,20
81809,20
81810,17
81811,37
81812,25
81813,26
81814,41
81816,29
81817,38
81819,10
81820,10
81821,9
81823,10
81824,19
81825,19
81826,19
81831,27
81832,14
81833,22
81834,14
81835,14
81836,22
81837,21
81838,31
81839,27
81840,25
81841,26
81842,25
81843,31
81845,13
81847,13
81854,14
81857,14
81860,14
81861,14
81863,14
81865,15
81866,14
81867,14
81868,14
81869,14
81870,14
81871,15
81872,19
81873,14
81874,29
81877,21
81878,24
81879,23
81882,14
81884,14
81885,45
81886,14
81887,21
81888,21
81889,14
81890,14
81892,26
81893,25
81894,23
81895,61
81896,38
81901,33
81902,14
81903,14
81905,25
81906,24
81910,30
81911,34
81912,24
81914,23
81917,14
81924,37
81925,14
81926,30
81931,10
81932,13
81934,46
81935,30
81936,40
81937,23
81938,24
81941,30
81942,33
81943,29
81944,25
81945,25
81946,14
81947,14
81948,14
81951,29
81952,31
81953,35
81954,39
81955,10
81956,15
81957,14
81958,14
81959,14
81960,15
81961,14
81962,19
81963,31
81964,23
81965,21
81966,33
81967,33
81968,35
81969,4
81970,34
81971,36
81972,35
81973,43
81974,36
81975,37
81978,31
81980,25
81981,23
81982,23
81983,42
81984,44
81985,45
81986,32
81987,25
81990,29
81991,23
81992,19
81994,14
81995,14
81996,14
81997,14
81998,14
81999,14
82000,14
82001,14
82003,14
82004,14
82005,14
82006,14
82007,14
82008,25
82009,14
82010,14
82011,14
82012,14
82013,14
82014,14
82016,14
82017,15
82018,14
82019,14
82020,14
82021,14
82022,14
82023,14
82024,14
82025,14
82026,14
82027,15
82028,14
82029,14
82030,43
82031,14
82032,15
82034,30
82035,60
82036,14
82038,24
82039,22
82040,23
82041,38
82042,29
82043,14
82044,14
82046,14
82047,24
82048,23
82049,14
82050,15
82051,14
82052,14
82053,14
82054,22
82055,14
82057,37
82059,30
82062,23
82064,26
82065,58
82067,29
82069,30
82071,23
82072,22
82074,25
82075,24
82076,27
82077,51
82078,30
82079,22
82080,29
82081,68
82082,32
82083,28
82084,32
82086,28
82089,27
82093,39
82094,33
82095,28
82096,45
82099,14
82100,14
82101,14
82102,14
82103,14
82104,14
82105,14
82106,14
82107,14
82111,14
82112,14
82113,14
82114,14
82115,14
82116,23
82118,14
82119,14
82120,15
82121,14
82122,14
82123,14
82124,14
82126,14
82127,14
82128,14
82131,15
82132,29
82133,63
82136,46
82137,51
82138,52
82139,31
82140,32
82143,14
82144,14
82145,15
82146,54
82149,27
82150,27
82151,34
82152,14
82154,14
82155,14
82156,25
82157,42
82160,24
82162,30
82163,25
82164,27
82166,28
82167,58
82168,42
82170,34
82171,14
82172,13
82173,21
82174,44
82175,40
82176,55
82177,26
82178,57
82179,27
82180,27
82181,39
82182,8
82183,42
82184,39
82185,23
82186,27
82187,23
82188,28
82189,29
82190,32
82192,6
82193,18
82194,9
82195,17
82196,27
82197,53
82200,23
82201,22
82204,27
82208,24
82209,36
82210,31
82211,25
82212,24
82213,25
82214,41
82217,30
82218,33
82220,30
82221,24
82222,23
82223,23
82224,23
82225,21
82227,28
82228,23
82229,43
82230,20
82231,20
82232,41
82234,29
82236,54
82240,35
82242,15
82246,14
82248,14
82254,50
82255,9
82256,41
82257,53
82258,49
82259,12
82260,13
82261,12
82262,12
82263,12
82265,22
82266,29
82268,14
82269,13
82270,14
82271,13
82272,13
82273,13
82274,37
82275,37
82276,71
82277,70
82278,42
82279,45
82280,13
82282,25
82283,16
82284,17
82285,16
82287,29
82288,14
82289,16
82290,14
82292,15
82293,14
82294,14
82295,24
82296,26
82299,11
82300,28
82301,28
82302,43
82304,27
82307,25
82309,25
82310,23
82311,23
82313,25
82314,52
82315,28
82317,65
82319,23
82320,22
82322,28
82323,31
82324,29
82325,29
82327,26
82329,27
82330,27
82331,24
82332,29
82333,30
82334,44
82335,43
82336,45
82337,29
82338,30
82339,29
82340,30
82341,25
82342,28
82343,28
82344,37
82345,25
82346,27
82347,19
82348,20
82349,14
82350,15
82351,14
82353,15
82354,14
82355,32
82356,33
82357,35
82358,10
82359,11
82361,11
82363,46
82365,21
82367,44
82369,21
82370,27
82371,20
82374,35
82375,28
82376,77
82378,15
82379,45
82381,53
82382,53
82384,19
82385,26
82388,7
82389,70
82390,40
82391,6
82392,30
82393,35
82394,32
82395,33
82396,40
82397,39
82401,21
82402,22
82403,22
82404,30
82405,33
82406,21
82407,22
82408,22
82409,24
82410,39
82411,42
82412,30
82413,19
82414,19
82415,36
82416,53
82417,59
82418,29
82419,31
82420,29
82421,38
82422,40
82423,27
82424,52
82425,59
82426,26
82427,25
82428,20
82429,20
82430,39
82431,41
82432,4
82435,36
82436,38
82437,43
82438,34
82439,26
82440,23
82442,37
82444,24
82445,22
82446,41
82448,32
82449,37
82451,34
82452,38
82454,23
82455,22
82457,9
82462,36
82463,35
82464,33
82465,14
82466,57
82467,14
82468,25
82469,24
82470,25
82472,41
82473,14
82474,14
82476,54
82481,50
82482,53
82483,45
82492,22
82493,21
82494,14
82495,14
82496,14
82498,15
82500,43
82503,42
82504,72
82505,76
82509,11
82512,60
82514,63
82515,34
82517,26
82520,50
82521,38
82522,48
82523,37
82524,26
82525,20
82526,19
82528,20
82530,20
82531,37
82532,36
82533,36
82534,35
82535,8
82537,27
82538,24
82540,32
82542,32
82543,22
82544,19
82546,43
82548,31
82550,31
82551,9
82552,48
82553,48
82554,24
82555,23
82556,31
82557,37
82558,12
82559,66
82560,29
82562,40
82563,6
82564,32
82566,10
82567,23
82568,38
82569,23
82570,22
82571,32
82572,10
82573,32
82574,43
82575,14
82576,5
82578,45
